config,block,h,q0,p,r_fallback,sigma,silent_penalty,c_fail_mult,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,mean_failed_attempts,mean_failed_tokens,cheapest_policy,best_vs_naive,model
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,bpi2019,native,offline_opt_tax,28364744721.522,0.927649,,,,,,,,,,,always_reactive,0.036059,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,always_reactive,187135368.565,0.88429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,always_compile_evict,534849020.541,2.527376,0.0,0.0,142.0,0.0,0.0,0.0,142.0,0.001,142.0,347713651.977,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_noinflate,211622245.464,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,24486876.9,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,oracle_tax,187135368.565,0.88429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_spend_cap,211622245.464,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,24486876.9,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_cap_epoch,211622245.464,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,24486876.9,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_cap_realized,211622245.464,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,24486876.9,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,ours_pi_prior,216519620.844,1.023142,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.002,12.0,29384252.28,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,breakeven,336505317.653,1.590123,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.001,61.0,149369949.089,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,breakeven_cap_epoch,223865683.914,1.057855,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.002,15.0,36730315.35,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,offline_taxblind,187135368.565,0.88429,,,,,,,,,,,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,autorpa_233k,offline_opt_tax,187135368.565,0.88429,,,,,,,,,,,always_reactive,0.349884,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,always_reactive,187135368.565,0.882041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,always_compile_evict,569286043.47,2.683263,0.0,0.0,142.0,0.0,0.0,0.0,142.0,0.001,142.0,382150674.905,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,ours_noinflate,212161836.201,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,25026467.636,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,oracle_tax,187135368.565,0.882041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,ours_spend_cap,212161836.201,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,25026467.636,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,ours_cap_epoch,212161836.201,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,25026467.636,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,ours_cap_realized,212161836.201,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.002,10.0,25026467.636,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,ours_pi_prior,217167129.728,1.023592,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.002,12.0,30031761.164,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,breakeven,338806601.605,1.596925,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.001,61.0,151671233.041,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,breakeven_cap_epoch,223684850.478,1.054312,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.002,15.0,36549481.913,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,offline_taxblind,187135368.565,0.882041,,,,,,,,,,,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,sepsis,native,offline_opt_tax,187135368.565,0.882041,,,,,,,,,,,always_reactive,0.328719,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,always_reactive,19487424199.81,0.977402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,always_compile_evict,172684672147.794,8.66109,0.0,0.0,62563.0,0.0,0.0,0.0,62563.0,0.0,62563.0,153197247948.046,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_noinflate,19937982734.761,1.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,0.001,184.0,450558534.956,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,oracle_tax,19487424199.81,0.977402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_spend_cap,19937982734.761,1.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,0.001,184.0,450558534.956,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_cap_epoch,19937982734.761,1.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,0.001,184.0,450558534.956,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_cap_realized,19937982734.761,1.0,0.0,0.0,184.0,0.0,0.0,0.0,184.0,0.001,184.0,450558534.956,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,ours_pi_prior,20031032866.98,1.004667,0.0,0.0,222.0,0.0,0.0,0.0,222.0,0.001,222.0,543608667.175,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,breakeven,95810570808.628,4.80543,0.0,0.0,31169.0,0.0,0.0,0.0,31169.0,0.0,31169.0,76323146608.911,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,breakeven_cap_epoch,20248966071.386,1.015598,0.0,0.0,311.0,0.0,0.0,0.0,311.0,0.001,311.0,761541871.583,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,offline_taxblind,19487424199.821,0.977402,,,,,,,,,,,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,autorpa_233k,offline_opt_tax,19487424199.821,0.977402,,,,,,,,,,,always_reactive,0.11285,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,always_reactive,19487424199.81,0.976076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,always_compile_evict,190272724193.731,9.530281,0.0,0.0,62563.0,0.0,0.0,0.0,62563.0,0.0,62563.0,170785299993.635,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,ours_noinflate,19965070111.443,1.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,0.001,196.0,477645911.638,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,oracle_tax,19487424199.81,0.976076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,ours_spend_cap,19965070111.443,1.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,0.001,196.0,477645911.638,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,ours_cap_epoch,19965070111.443,1.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,0.001,196.0,477645911.638,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,ours_cap_realized,19965070111.443,1.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0,0.001,196.0,477645911.638,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,ours_pi_prior,20041139733.893,1.00381,0.0,0.0,226.0,0.0,0.0,0.0,226.0,0.001,226.0,553715534.088,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,breakeven,97156887165.456,4.866343,0.0,0.0,31191.0,0.0,0.0,0.0,31191.0,0.0,31191.0,77669462965.657,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,breakeven_cap_epoch,20281138235.952,1.015831,0.0,0.0,323.0,0.0,0.0,0.0,323.0,0.001,323.0,793714036.15,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,offline_taxblind,19487424199.821,0.976076,,,,,,,,,,,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_A,native,offline_opt_tax,19487424199.821,0.976076,,,,,,,,,,,always_reactive,0.102418,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,always_reactive,16977748066.619,0.896553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,always_compile_evict,85803012968.788,4.531044,0.0,0.0,28107.0,0.0,0.0,0.0,28107.0,0.0,28107.0,68825264902.184,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,ours_noinflate,18936698218.598,1.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0,0.002,800.0,1958950151.982,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,oracle_tax,16977748066.619,0.896553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,ours_spend_cap,18936698218.598,1.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0,0.002,800.0,1958950151.982,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,ours_cap_epoch,18936698218.598,1.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0,0.002,800.0,1958950151.982,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,ours_cap_realized,18936698218.598,1.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0,0.002,800.0,1958950151.982,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,ours_pi_prior,19083619479.997,1.007759,0.0,0.0,860.0,0.0,0.0,0.0,860.0,0.002,860.0,2105871413.38,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,breakeven,39468944499.045,2.084257,0.0,0.0,9185.0,0.0,0.0,0.0,9185.0,0.001,9185.0,22491196432.439,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,breakeven_cap_epoch,20224707943.525,1.068017,0.0,0.0,1326.0,0.0,0.0,0.0,1326.0,0.002,1326.0,3246959876.91,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,offline_taxblind,16977748066.618,0.896553,,,,,,,,,,,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,autorpa_233k,offline_opt_tax,16977748066.618,0.896553,,,,,,,,,,,always_reactive,0.197869,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,always_reactive,16977748066.619,0.890228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,always_compile_evict,93559438820.81,4.905786,0.0,0.0,28107.0,0.0,0.0,0.0,28107.0,0.0,28107.0,76581690754.206,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,ours_noinflate,19071241710.199,1.0,0.0,0.0,865.0,0.0,0.0,0.0,865.0,0.002,865.0,2093493643.583,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,oracle_tax,16977748066.619,0.890228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,ours_spend_cap,19071241710.199,1.0,0.0,0.0,865.0,0.0,0.0,0.0,865.0,0.002,865.0,2093493643.583,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,ours_cap_epoch,19071241710.199,1.0,0.0,0.0,865.0,0.0,0.0,0.0,865.0,0.002,865.0,2093493643.583,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,ours_cap_realized,19071241710.199,1.0,0.0,0.0,865.0,0.0,0.0,0.0,865.0,0.002,865.0,2093493643.583,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,ours_pi_prior,19087499038.896,1.000852,0.0,0.0,862.0,0.0,0.0,0.0,862.0,0.002,862.0,2109750972.279,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,breakeven,39658399457.593,2.079487,0.0,0.0,9363.0,0.0,0.0,0.0,9363.0,0.001,9363.0,22680651390.987,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,breakeven_cap_epoch,20324279001.905,1.065703,0.0,0.0,1363.0,0.0,0.0,0.0,1363.0,0.002,1363.0,3346530935.29,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,offline_taxblind,16977748066.618,0.890228,,,,,,,,,,,always_reactive,0.181465,android_ds
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=10.5094,A_core,0.02,0.4,0.0,1.0,0.0,1.0,10.509389227369171,wiki_B,native,offline_opt_tax,16977748066.618,0.890228,,,,,,,,,,,always_reactive,0.181465,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_reactive,28364744721.458,1.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_compile_evict,21389498069.839,1.048936,42.1,69.4,25427.8,23721.6,0.0,109003.5,24376.6,0.048,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_noinflate,20391614006.435,1.0,16.1,31.4,9630.8,9080.4,0.0,41806.5,8810.2,0.022,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,oracle_tax,27787416930.17,1.362688,33.8,37.0,455.8,422.0,0.0,1933.1,257.6,0.006,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_spend_cap,20391614006.435,1.0,16.1,31.4,9630.8,9080.4,0.0,41806.5,8810.2,0.022,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_epoch,20391614006.435,1.0,16.1,31.4,9630.8,9080.4,0.0,41806.5,8810.2,0.022,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_realized,20391614006.435,1.0,16.1,31.4,9630.8,9080.4,0.0,41806.5,8810.2,0.022,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_pi_prior,23785750400.515,1.166448,15.8,25.7,3302.5,2851.6,0.0,13029.7,2583.6,0.015,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven,28267156952.338,1.386215,0.8,7.9,1012.6,341.0,0.0,1553.2,545.9,0.004,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven_cap_epoch,28267156952.338,1.386215,0.8,7.9,1012.6,341.0,0.0,1553.2,545.9,0.004,0.0,0.0,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_taxblind,19103156461.657,0.936814,,,,,,,,,,,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,19402197336.453,0.951479,,,,,,,,,,,ours_noinflate,0.953347,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,native,always_reactive,28364744721.458,1.406864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,ours_noinflate,0.868851,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,native,always_compile_evict,23204982165.305,1.150945,43.5,71.4,25427.8,23721.6,0.0,109003.5,24344.6,0.047,0.0,0.0,ours_noinflate,0.868851,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_noinflate,20161681264.157,1.0,21.1,36.2,11728.6,11046.9,0.0,50841.5,10828.8,0.027,0.0,0.0,ours_noinflate,0.868851,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,native,oracle_tax,27787891998.207,1.378253,35.8,38.7,468.2,432.4,0.0,1974.2,262.3,0.006,0.0,0.0,ours_noinflate,0.868851,android_ds
h=0.1/q0=0.4/p=1/r=1/sig=0/cf=1,A_core,0.1,0.4,1.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_spend_cap,20161681264.157,1.0,21.1,36.2,11728.6,11046.9,0.0,50841.5,10828.8,0.027,0.0,0.0,ours_noinflate,0.868851,android_ds
