config,block,h,q0,p,r_fallback,sigma,silent_penalty,c_fail_mult,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,mean_failed_attempts,mean_failed_tokens,cheapest_policy,best_vs_naive,model
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,offline_taxblind,209049227.302,0.964462,,,,,,,,,,,ours_noinflate,0.975944,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,offline_opt_tax,209536694.965,0.966711,,,,,,,,,,,ours_noinflate,0.975944,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,always_reactive,226623379.804,1.021966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,always_compile_evict,230072111.479,1.037518,12.1,12.7,60.3,2.3,0.0,39.7,52.2,0.004,44.2,15896328.84,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_noinflate,221752413.62,1.0,6.1,6.5,29.4,1.2,0.0,25.5,23.5,0.003,21.8,6658889.907,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,oracle_tax,218403767.753,0.984899,4.0,4.4,20.6,1.3,0.0,28.2,15.4,0.003,15.3,5227954.847,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_spend_cap,221852001.627,1.000449,6.1,6.5,29.4,1.2,0.0,25.3,23.5,0.003,21.8,6658889.907,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_cap_epoch,221852001.627,1.000449,6.1,6.5,29.4,1.2,0.0,25.3,23.5,0.003,21.8,6658889.907,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_cap_realized,221801911.873,1.000223,6.1,6.5,29.4,1.2,0.0,25.4,23.5,0.003,21.8,6658889.907,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,ours_pi_prior,220690343.3,0.995211,6.3,6.5,28.8,1.2,0.0,26.6,22.5,0.003,21.3,6441738.827,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,breakeven,225955776.26,1.018955,4.5,5.0,24.7,0.4,0.0,16.7,19.7,0.003,18.4,5434103.267,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,breakeven_cap_epoch,226007279.977,1.019187,4.5,5.0,24.6,0.4,0.0,16.6,19.7,0.003,18.3,5385979.087,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,offline_taxblind,212800732.431,0.959632,,,,,,,,,,,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,sepsis,native,offline_opt_tax,213276894.947,0.961779,,,,,,,,,,,ours_pi_prior,0.959222,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,always_reactive,18647813056.494,1.888751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,always_compile_evict,9891748739.085,1.001889,28.4,64.1,4728.3,1203.4,0.0,24431.5,3810.9,0.017,3310.9,771439700.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_noinflate,9873093567.972,1.0,23.5,49.6,4246.8,1127.8,0.0,22930.2,3376.1,0.014,2977.9,693850700.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,oracle_tax,10791519552.08,1.093023,32.9,36.8,2574.1,733.6,0.0,14866.8,2060.1,0.016,1807.6,421170800.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_spend_cap,17147940270.965,1.736836,19.3,46.0,1175.3,221.0,0.0,4448.4,914.0,0.007,826.2,192504600.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_cap_epoch,10203875507.714,1.033503,21.6,48.1,3708.0,966.5,0.0,19678.3,2902.0,0.013,2604.8,606918400.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_cap_realized,9873845111.998,1.000076,23.4,49.4,4216.8,1119.8,0.0,22780.8,3349.2,0.013,2956.6,688887800.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,ours_pi_prior,9909334478.357,1.003671,21.2,47.1,4043.1,1077.8,0.0,21971.4,3191.9,0.013,2833.3,660158900.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,breakeven,17210081008.525,1.74313,0.3,10.3,1645.6,369.2,0.0,7498.6,1304.3,0.002,1152.1,268439300.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,breakeven_cap_epoch,17380318764.466,1.760372,0.3,10.1,1369.7,289.1,0.0,5884.5,1075.5,0.002,960.0,223680000.0,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,offline_taxblind,9141877906.176,0.925939,,,,,,,,,,,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,9245679594.962,0.936452,,,,,,,,,,,ours_noinflate,0.998114,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,always_reactive,18647813056.494,1.761454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,always_compile_evict,10638092049.651,1.004863,38.4,67.2,4728.3,1203.4,0.0,24431.5,3810.4,0.018,3310.9,1278387774.767,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,ours_noinflate,10586604334.297,1.0,23.6,45.5,4392.5,1167.6,0.0,23750.3,3505.0,0.012,3077.5,1154640087.573,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,oracle_tax,11544732491.645,1.090504,23.2,27.6,2453.3,704.6,0.0,14307.8,1965.9,0.011,1725.5,824386318.407,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,ours_spend_cap,17841770912.049,1.685316,19.7,41.8,1173.9,219.0,0.0,4370.4,934.5,0.006,823.1,270395014.527,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,ours_cap_epoch,11102060591.32,1.048689,22.4,44.1,3783.5,984.5,0.0,20008.9,2989.0,0.011,2655.8,1008914759.087,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,ours_cap_realized,10607752962.53,1.001998,23.2,45.2,4370.9,1161.4,0.0,23638.3,3488.3,0.012,3063.0,1142128095.773,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,ours_pi_prior,10723853248.289,1.012964,21.1,42.2,4182.9,1115.9,0.0,22670.1,3328.0,0.011,2936.0,1093263182.667,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,breakeven,17395560849.766,1.643167,2.6,10.0,1557.8,340.1,0.0,6947.8,1245.0,0.003,1094.2,347195627.147,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,breakeven_cap_epoch,17658684872.043,1.668022,2.5,9.5,1219.7,241.8,0.0,4906.5,963.0,0.002,856.5,284498483.787,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,offline_taxblind,9826730561.76,0.928223,,,,,,,,,,,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_A,native,offline_opt_tax,9915351035.215,0.936594,,,,,,,,,,,ours_noinflate,0.99516,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,always_reactive,20990872303.51,1.074358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,always_compile_evict,19926445724.575,1.019879,136.2,152.6,5263.7,498.1,0.0,10039.6,4708.8,0.049,3688.1,859327300.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_noinflate,19538054987.998,1.0,115.3,130.0,3734.4,411.2,0.0,8330.9,3236.1,0.038,2619.3,610296900.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,oracle_tax,19526254395.038,0.999396,60.4,61.7,793.4,177.9,0.0,3725.9,649.8,0.018,555.1,129338300.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_spend_cap,19851204678.185,1.016028,109.5,124.3,3421.9,330.0,0.0,6688.9,2955.3,0.036,2398.9,558943700.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_epoch,19543188805.945,1.000263,113.8,128.7,3677.4,396.8,0.0,8078.0,3182.4,0.037,2579.4,601000200.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_cap_realized,19541398109.493,1.000171,115.5,129.9,3715.8,406.7,0.0,8266.1,3220.2,0.038,2605.9,607174700.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,ours_pi_prior,19540677021.995,1.000134,110.7,121.6,3464.2,384.2,0.0,7776.5,3001.0,0.036,2429.7,566120100.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven,21093254219.919,1.079598,9.0,21.3,2071.8,71.9,0.0,1398.7,1785.4,0.006,1449.0,337617000.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,breakeven_cap_epoch,21091964689.719,1.079532,9.2,21.4,2053.0,69.4,0.0,1366.7,1769.4,0.006,1436.3,334657900.0,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_taxblind,18110274302.579,0.926923,,,,,,,,,,,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,18596756800.255,0.951822,,,,,,,,,,,ours_noinflate,0.980509,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,always_reactive,20990872303.51,1.033838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,always_compile_evict,21153010602.188,1.041823,202.4,213.4,5263.7,498.1,0.0,10039.6,4764.6,0.057,3688.1,1558295908.747,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,ours_noinflate,20303837581.194,1.0,136.1,144.8,3714.6,417.6,0.0,8510.1,3275.1,0.036,2611.6,994416643.72,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,oracle_tax,19816845045.666,0.976015,42.6,45.2,658.5,157.6,0.0,3330.3,533.6,0.013,458.3,242019058.053,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,ours_spend_cap,20872975429.911,1.028031,127.4,136.8,3371.4,326.8,0.0,6671.7,2967.8,0.033,2372.3,871875486.853,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,ours_cap_epoch,20320709024.83,1.000831,134.7,143.6,3661.2,404.1,0.0,8306.5,3225.4,0.035,2573.3,970107062.507,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,ours_cap_realized,20312520091.646,1.000428,135.8,144.4,3695.0,413.4,0.0,8432.4,3258.3,0.036,2597.5,986915287.747,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,ours_pi_prior,20286700790.688,0.999156,127.5,133.9,3491.4,391.0,0.0,8023.2,3085.4,0.034,2455.5,936227296.487,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,breakeven,21243048638.488,1.046258,11.2,18.9,1854.5,66.2,0.0,1277.4,1612.1,0.006,1307.1,405736120.007,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,breakeven_cap_epoch,21243426388.887,1.046276,11.4,18.7,1838.8,63.8,0.0,1240.7,1598.8,0.006,1296.2,401153928.967,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,offline_taxblind,18724080317.797,0.922194,,,,,,,,,,,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0.3/r=1/sig=0/cf=1,A_core,0.02,0.4,0.3,1.0,0.0,1.0,1.0,wiki_B,native,offline_opt_tax,19146777214.121,0.943013,,,,,,,,,,,ours_pi_prior,0.959046,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_reactive,45569286836.359,0.951676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,always_compile_evict,100747880836.483,2.104034,0.0,0.0,236818.0,0.0,0.0,0.0,236818.0,0.001,236818.0,55178594000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_noinflate,47883209836.361,1.0,0.0,0.0,9931.0,0.0,0.0,0.0,9931.0,0.002,9931.0,2313923000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,oracle_tax,45569286836.359,0.951676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_spend_cap,47883209836.361,1.0,0.0,0.0,9931.0,0.0,0.0,0.0,9931.0,0.002,9931.0,2313923000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_epoch,47883209836.361,1.0,0.0,0.0,9931.0,0.0,0.0,0.0,9931.0,0.002,9931.0,2313923000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_cap_realized,47883209836.361,1.0,0.0,0.0,9931.0,0.0,0.0,0.0,9931.0,0.002,9931.0,2313923000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,ours_pi_prior,47693780836.361,0.996044,0.0,0.0,9118.0,0.0,0.0,0.0,9118.0,0.002,9118.0,2124494000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven,69315714836.389,1.4476,0.0,0.0,101916.0,0.0,0.0,0.0,101916.0,0.001,101916.0,23746428000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,breakeven_cap_epoch,47749933836.361,0.997217,0.0,0.0,9359.0,0.0,0.0,0.0,9359.0,0.002,9359.0,2180647000.0,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_taxblind,45569286836.389,0.951676,,,,,,,,,,,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,45569286836.389,0.951676,,,,,,,,,,,always_reactive,0.45231,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,always_reactive,45569286836.359,0.946146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,always_compile_evict,150607462420.549,3.127034,0.0,0.0,236818.0,0.0,0.0,0.0,236818.0,0.001,236818.0,105038175583.822,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_noinflate,48163043025.632,1.0,0.0,0.0,9863.0,0.0,0.0,0.0,9863.0,0.002,9863.0,2593756189.267,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,oracle_tax,45569286836.359,0.946146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_spend_cap,48163043025.632,1.0,0.0,0.0,9863.0,0.0,0.0,0.0,9863.0,0.002,9863.0,2593756189.267,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_cap_epoch,48163043025.632,1.0,0.0,0.0,9863.0,0.0,0.0,0.0,9863.0,0.002,9863.0,2593756189.267,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_cap_realized,48163043025.632,1.0,0.0,0.0,9863.0,0.0,0.0,0.0,9863.0,0.002,9863.0,2593756189.267,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,ours_pi_prior,48018543939.765,0.997,0.0,0.0,9256.0,0.0,0.0,0.0,9256.0,0.002,9256.0,2449257103.4,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,breakeven,69435897697.89,1.441684,0.0,0.0,78027.0,0.0,0.0,0.0,78027.0,0.001,78027.0,23866610861.465,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,breakeven_cap_epoch,47614782010.831,0.988617,0.0,0.0,8938.0,0.0,0.0,0.0,8938.0,0.002,8938.0,2045495174.467,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,offline_taxblind,45569286836.389,0.946146,,,,,,,,,,,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,bpi2019,native,offline_opt_tax,45569286836.389,0.946146,,,,,,,,,,,always_reactive,0.30257,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,always_reactive,226623379.804,0.920502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.872604,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,always_compile_evict,259709379.804,1.054891,0.0,0.0,142.0,0.0,0.0,0.0,142.0,0.001,142.0,33086000.0,always_reactive,0.872604,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_noinflate,246195379.804,1.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.002,84.0,19572000.0,always_reactive,0.872604,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,oracle_tax,226623379.804,0.920502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,always_reactive,0.872604,android_glm
h=0.02/q0=0.4/p=0/r=1/sig=0/cf=1,A_core,0.02,0.4,0.0,1.0,0.0,1.0,1.0,sepsis,autorpa_233k,ours_spend_cap,246195379.804,1.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.002,84.0,19572000.0,always_reactive,0.872604,android_glm
